label,PID,PName,event,eid,user,timestamp,date,saddr,sport,daddr,dport,FileName,ParentID,ImageFileName,CommandLine,PPName,techniques,subject,object,anomaly_label
,6492,postgres,Process/Start,a86fa4aa58a623f93b7aff382f8cc660,admin,1652207661,5/11/2022 2:34,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5228&quot;,unknown,T1204.002,4248#unknown,6492#postgres,0
,1240,devenv,TcpIp/Send,ade7e8bcb5a5d264b4232db43a98c75f,admin,1652207665,5/11/2022 2:34,192.168.0.110,"50,432",23.42.177.50,80,Nil,,,nil,,T1020,1240#devenv,"50,432:23.42.177.50:80",0
,1240,devenv,TcpIp/Recv,0df61e5f765b51eb395094cc0af3850d,admin,1652207666,5/11/2022 2:34,192.168.0.110,"50,432",23.42.177.50,80,Nil,,,nil,,T1589,1240#devenv,"50,432:23.42.177.50:80",0
,1240,devenv,TcpIp/Send,02028808361ce804b46e2bb52dee01f7,admin,1652207666,5/11/2022 2:34,192.168.0.110,"50,433",117.18.232.200,443,Nil,,,nil,,T1020,1240#devenv,"50,433:117.18.232.200:443",0
,1240,devenv,TcpIp/Recv,2238dbb00af68da60e4c5ec1fc1415f1,admin,1652207666,5/11/2022 2:34,192.168.0.110,"50,433",117.18.232.200,443,Nil,,,nil,,T1589,1240#devenv,"50,433:117.18.232.200:443",0
,5300,postgres,Process/Start,836157aeeba13d58a65b7957a29010af,admin,1652207721,5/11/2022 2:35,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5112&quot;,unknown,T1204.002,4248#unknown,5300#postgres,0
,4,System,TcpIp/Recv,434ad192631ffc9163789e3a26faf615,admin,1652207742,5/11/2022 2:35,192.168.0.110,80,167.248.133.46,"41,922",Nil,,,nil,,T1589,4#System,"80:167.248.133.46:41,922",0
,4,System,TcpIp/Send,c793327c1f599e9ac2c2c6eb4d12efac,admin,1652207743,5/11/2022 2:35,192.168.0.110,80,167.248.133.46,"41,922",Nil,,,nil,,T1020,4#System,"80:167.248.133.46:41,922",0
,4,System,TcpIp/Recv,e5e7c526bb817cbf08e0369a0a94c237,admin,1652207744,5/11/2022 2:35,192.168.0.110,80,167.248.133.46,"43,610",Nil,,,nil,,T1589,4#System,"80:167.248.133.46:43,610",0
,4,System,TcpIp/Send,016e1d62cda56c847e0a0d5050b52a82,admin,1652207744,5/11/2022 2:35,192.168.0.110,80,167.248.133.46,"43,610",Nil,,,nil,,T1020,4#System,"80:167.248.133.46:43,610",0
,4,System,TcpIp/Recv,a95a4fff4925e801feb73bd100a191ac,admin,1652207744,5/11/2022 2:35,192.168.0.110,80,167.248.133.46,"54,296",Nil,,,nil,,T1589,4#System,"80:167.248.133.46:54,296",0
,6356,postgres,Process/Start,92f77e388698b9fc1bb4c64cdf3b7cfb,admin,1652207781,5/11/2022 2:36,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5052&quot;,unknown,T1204.002,4248#unknown,6356#postgres,0
,6900,postgres,Process/Start,e0638404e9981a9758363d320aed958b,admin,1652207841,5/11/2022 2:37,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5124&quot;,unknown,T1204.002,4248#unknown,6900#postgres,0
,6000,postgres,Process/Start,30811375cffa64bb8e7a6f9ab23b88f5,admin,1652207901,5/11/2022 2:38,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5112&quot;,unknown,T1204.002,4248#unknown,6000#postgres,0
,4468,postgres,Process/Start,3c053a8287981ea8fc3f25cd90f283ea,admin,1652207961,5/11/2022 2:39,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5144&quot;,unknown,T1204.002,4248#unknown,4468#postgres,0
,3536,postgres,Process/Start,9ec791cd14f70a38438563869c562382,admin,1652208021,5/11/2022 2:40,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5148&quot;,unknown,T1204.002,4248#unknown,3536#postgres,0
,6588,postgres,Process/Start,410db09350baa1bcbef1913d9a7089ed,admin,1652208081,5/11/2022 2:41,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5112&quot;,unknown,T1204.002,4248#unknown,6588#postgres,0
,7164,postgres,Process/Start,8084a79a9583a7f814cdc642b87252e3,admin,1652208141,5/11/2022 2:42,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5052&quot;,unknown,T1204.002,4248#unknown,7164#postgres,0
,808,postgres,Process/Start,0a215dfecda432561fc32dfedf017c5d,admin,1652208201,5/11/2022 2:43,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5228&quot;,unknown,T1204.002,4248#unknown,808#postgres,0
,316,postgres,Process/Start,9b99088544e9a023d9ec3a1cd3ee50df,admin,1652208262,5/11/2022 2:44,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5140&quot;,unknown,T1204.002,4248#unknown,316#postgres,0
,6260,postgres,Process/Start,0cb9b216d1bed72d5fba68d76384ebb8,admin,1652208322,5/11/2022 2:45,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5052&quot;,unknown,T1204.002,4248#unknown,6260#postgres,0
,2948,postgres,Process/Start,d78b7a64b1fdf3984a424c252016e468,admin,1652208382,5/11/2022 2:46,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5108&quot;,unknown,T1204.002,4248#unknown,2948#postgres,0
,7068,postgres,Process/Start,c1ce85d0f101d22883f63fd91b8b9171,admin,1652208442,5/11/2022 2:47,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5148&quot;,unknown,T1204.002,4248#unknown,7068#postgres,0
,3116,postgres,Process/Start,24bd8a56341431f85b1cf134a832a145,admin,1652208502,5/11/2022 2:48,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5084&quot;,unknown,T1204.002,4248#unknown,3116#postgres,0
,2192,postgres,Process/Start,e7a275e6c1f432572d2c32694881534a,admin,1652208562,5/11/2022 2:49,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5060&quot;,unknown,T1204.002,4248#unknown,2192#postgres,0
,1472,postgres,Process/Start,e9055345b512e445794d5295ffacecc3,admin,1652208622,5/11/2022 2:50,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5148&quot;,unknown,T1204.002,4248#unknown,1472#postgres,0
,5276,postgres,Process/Start,9303eea0ae742c95345cdc556c081713,admin,1652208682,5/11/2022 2:51,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5144&quot;,unknown,T1204.002,4248#unknown,5276#postgres,0
,1152,postgres,Process/Start,8626f7e1c8c131d768bb3e1266240d31,admin,1652208742,5/11/2022 2:52,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5088&quot;,unknown,T1204.002,4248#unknown,1152#postgres,0
,5704,postgres,Process/Start,4d9b1c8bee2bbf07ad45aa696aa06f62,admin,1652208802,5/11/2022 2:53,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5176&quot;,unknown,T1204.002,4248#unknown,5704#postgres,0
,284,iexplore,TcpIp/Send,d8e6ddf91bd3fa84c83f8438af5d19c5,admin,1652208807,5/11/2022 2:53,192.168.0.110,"50,438",20.212.96.199,443,Nil,,,nil,,T1020,284#iexplore,"50,438:20.212.96.199:443",0
,284,iexplore,TcpIp/Recv,07ca584305f6ea82415914cf8b2b9084,admin,1652208807,5/11/2022 2:53,192.168.0.110,"50,438",20.212.96.199,443,Nil,,,nil,,T1589,284#iexplore,"50,438:20.212.96.199:443",0
,7084,postgres,Process/Start,6e3d4aa80b09c81952eb30110c7fbc9d,admin,1652208862,5/11/2022 2:54,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5204&quot;,unknown,T1204.002,4248#unknown,7084#postgres,0
,6912,postgres,Process/Start,709571dc2314f5653bc6abbfd7e92b3a,admin,1652208922,5/11/2022 2:55,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5076&quot;,unknown,T1204.002,4248#unknown,6912#postgres,0
,1696,postgres,Process/Start,5a143018f25ac344800955e6f7b275dd,admin,1652208983,5/11/2022 2:56,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5144&quot;,unknown,T1204.002,4248#unknown,1696#postgres,0
,7044,postgres,Process/Start,d44fecd28260e20901c075655187e9ed,admin,1652209043,5/11/2022 2:57,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5076&quot;,unknown,T1204.002,4248#unknown,7044#postgres,0
,1736,postgres,Process/Start,66f75d04b0e4685a3f0d1217bc657979,admin,1652209103,5/11/2022 2:58,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5188&quot;,unknown,T1204.002,4248#unknown,1736#postgres,0
,6544,postgres,Process/Start,8f26af0db3b2f91aecf6b58149779eec,admin,1652209163,5/11/2022 2:59,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5144&quot;,unknown,T1204.002,4248#unknown,6544#postgres,0
,5344,postgres,Process/Start,1625117daf113a9df9926f2f63d3b3ed,admin,1652209223,5/11/2022 3:00,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5148&quot;,unknown,T1204.002,4248#unknown,5344#postgres,0
,6240,postgres,Process/Start,39966814a0f5989dc27e223815cb3322,admin,1652209283,5/11/2022 3:01,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5188&quot;,unknown,T1204.002,4248#unknown,6240#postgres,0
,6584,postgres,Process/Start,6bcaa785ca1d0a118833c4d281c7d46e,admin,1652209343,5/11/2022 3:02,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5204&quot;,unknown,T1204.002,4248#unknown,6584#postgres,0
,6624,postgres,Process/Start,84d098273c2a1c4317a27b593e071b49,admin,1652209403,5/11/2022 3:03,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5144&quot;,unknown,T1204.002,4248#unknown,6624#postgres,0
,1328,postgres,Process/Start,69ccd3acd9602bb68b1f1e2890701d21,admin,1652209463,5/11/2022 3:04,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5088&quot;,unknown,T1204.002,4248#unknown,1328#postgres,0
,4232,postgres,Process/Start,505d7ee86d7d12628e0f2c8c7899f28f,admin,1652209523,5/11/2022 3:05,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5204&quot;,unknown,T1204.002,4248#unknown,4232#postgres,0
,5924,postgres,Process/Start,83c5bf6923e977ea7e9d7351460a8092,admin,1652209583,5/11/2022 3:06,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5144&quot;,unknown,T1204.002,4248#unknown,5924#postgres,0
,3784,postgres,Process/Start,8fb041e0b7e44471814ccf49ec057993,admin,1652209643,5/11/2022 3:07,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5088&quot;,unknown,T1204.002,4248#unknown,3784#postgres,0
,6348,postgres,Process/Start,ddc8b932fbceea70d03e5d7ab4f70ba8,admin,1652209703,5/11/2022 3:08,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5204&quot;,unknown,T1204.002,4248#unknown,6348#postgres,0
,4756,postgres,Process/Start,2daa369a937f27d7ad7ab064c78b8614,admin,1652209764,5/11/2022 3:09,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5144&quot;,unknown,T1204.002,4248#unknown,4756#postgres,0
,4708,postgres,Process/Start,157c2227f02c6d54d5b95b9844c8d5bf,admin,1652209824,5/11/2022 3:10,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5088&quot;,unknown,T1204.002,4248#unknown,4708#postgres,0
,6532,postgres,Process/Start,b2dfa8933e0a4565b3e3abeed8d9eccd,admin,1652209884,5/11/2022 3:11,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5176&quot;,unknown,T1204.002,4248#unknown,6532#postgres,0
,3044,postgres,Process/Start,753c0f965825d3bb0d47443e2c19a391,admin,1652209944,5/11/2022 3:12,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5160&quot;,unknown,T1204.002,4248#unknown,3044#postgres,0
,3976,postgres,Process/Start,ba19dfce48cb0b95c5769a5ba8360bad,admin,1652210004,5/11/2022 3:13,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5076&quot;,unknown,T1204.002,4248#unknown,3976#postgres,0
,1380,postgres,Process/Start,9ddebf770e6b5882f33be984f81bff65,admin,1652210064,5/11/2022 3:14,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5272&quot;,unknown,T1204.002,4248#unknown,1380#postgres,0
,6844,postgres,Process/Start,8ee48e2a17ef704bb446e7c880901baf,admin,1652210124,5/11/2022 3:15,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5188&quot;,unknown,T1204.002,4248#unknown,6844#postgres,0
,2852,postgres,Process/Start,088673fd6c8e43fe1b57de62f7dfe539,admin,1652210184,5/11/2022 3:16,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5176&quot;,unknown,T1204.002,4248#unknown,2852#postgres,0
,5464,postgres,Process/Start,7fbc1560d5d50defe5bf1485308b09b9,admin,1652210244,5/11/2022 3:17,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5076&quot;,unknown,T1204.002,4248#unknown,5464#postgres,0
,2080,taskhostw,Process/Start,1366f0a778cadab9374ad1fdac5e2f99,admin,1652210269,5/11/2022 3:17,,,,,Nil,1752.0,taskhostw.exe,taskhostw.exe,unknown,T1204.002,1752#unknown,2080#taskhostw,0
,6252,taskhostw,Process/Start,a87d58e71dcb4f8fa44785afbca7c019,admin,1652210269,5/11/2022 3:17,,,,,Nil,1752.0,taskhostw.exe,taskhostw.exe,unknown,T1204.002,1752#unknown,6252#taskhostw,0
,6572,taskhostw,Process/Start,e570413bb56a2bc47ce63a0716cd58c4,admin,1652210279,5/11/2022 3:17,,,,,Nil,1752.0,taskhostw.exe,taskhostw.exe,unknown,T1204.002,1752#unknown,6572#taskhostw,0
,2168,postgres,Process/Start,9385024be62636cf5b426436892ea4b1,admin,1652210304,5/11/2022 3:18,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5272&quot;,unknown,T1204.002,4248#unknown,2168#postgres,0
,496,postgres,Process/Start,0492f25adba1a9185eaa22d591004ddc,admin,1652210364,5/11/2022 3:19,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5132&quot;,unknown,T1204.002,4248#unknown,496#postgres,0
,756,postgres,Process/Start,0ed3787a46bf4ef795be920895d9b391,admin,1652210425,5/11/2022 3:20,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5076&quot;,unknown,T1204.002,4248#unknown,756#postgres,0
,2488,postgres,Process/Start,906d8e6dd7da618e0bca1967b5006557,admin,1652210485,5/11/2022 3:21,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5080&quot;,unknown,T1204.002,4248#unknown,2488#postgres,0
,2152,postgres,Process/Start,3b68d9bc4d9eda609d2ccab24b5b1063,admin,1652210545,5/11/2022 3:22,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5188&quot;,unknown,T1204.002,4248#unknown,2152#postgres,0
,976,postgres,Process/Start,c7ee14f4a24d2f2cfaf2bac17ae6c9a4,admin,1652210605,5/11/2022 3:23,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5076&quot;,unknown,T1204.002,4248#unknown,976#postgres,0
,284,iexplore,TcpIp/Send,7902501f57299044f967fc30f62d86db,admin,1652210607,5/11/2022 3:23,192.168.0.110,"50,445",20.212.96.199,443,Nil,,,nil,,T1020,284#iexplore,"50,445:20.212.96.199:443",0
,284,iexplore,TcpIp/Recv,e8b355cee45cd500ee0bb0c40ff107c0,admin,1652210607,5/11/2022 3:23,192.168.0.110,"50,445",20.212.96.199,443,Nil,,,nil,,T1589,284#iexplore,"50,445:20.212.96.199:443",0
,916,postgres,Process/Start,70d8cb92da7fb2847f70987a047c7f45,admin,1652210665,5/11/2022 3:24,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5176&quot;,unknown,T1204.002,4248#unknown,916#postgres,0
,636,postgres,Process/Start,e096a481e5d16536b70883475dd9b23b,admin,1652210725,5/11/2022 3:25,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5132&quot;,unknown,T1204.002,4248#unknown,636#postgres,0
,4748,postgres,Process/Start,142681561c9dddc9268e7d38157f9885,admin,1652210785,5/11/2022 3:26,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5148&quot;,unknown,T1204.002,4248#unknown,4748#postgres,0
,2764,postgres,Process/Start,c25b8f876aa4fc10511d78f3baa2d1ac,admin,1652210845,5/11/2022 3:27,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5160&quot;,unknown,T1204.002,4248#unknown,2764#postgres,0
,496,postgres,Process/Start,b9a581f944e6db1448fd1e427b2ba4e5,admin,1652210905,5/11/2022 3:28,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5196&quot;,unknown,T1204.002,4248#unknown,496#postgres,0
,6720,postgres,Process/Start,a1ea67105c5363273af5bdf6034b16d9,admin,1652210965,5/11/2022 3:29,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5088&quot;,unknown,T1204.002,4248#unknown,6720#postgres,0
,2460,postgres,Process/Start,842ede24c2b158bc41aaf4f53b32b58f,admin,1652211025,5/11/2022 3:30,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5148&quot;,unknown,T1204.002,4248#unknown,2460#postgres,0
,6772,postgres,Process/Start,93d702543ec3e2ebc7361b65d41703ab,admin,1652211085,5/11/2022 3:31,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5160&quot;,unknown,T1204.002,4248#unknown,6772#postgres,0
,524,postgres,Process/Start,f13aaf97f2dfcb717d9049b9e52aea6b,admin,1652211146,5/11/2022 3:32,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5176&quot;,unknown,T1204.002,4248#unknown,524#postgres,0
,4620,postgres,Process/Start,0344f53ec2312a7df797286399590cdb,admin,1652211206,5/11/2022 3:33,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5196&quot;,unknown,T1204.002,4248#unknown,4620#postgres,0
,1240,devenv,TcpIp/Send,c6b70fd43f0f248c24dd740e86f9e4cc,admin,1652211265,5/11/2022 3:34,192.168.0.110,"50,446",23.42.177.50,80,Nil,,,nil,,T1020,1240#devenv,"50,446:23.42.177.50:80",0
,1240,devenv,TcpIp/Recv,81acb3e523a235de7d4130629307cae2,admin,1652211266,5/11/2022 3:34,192.168.0.110,"50,446",23.42.177.50,80,Nil,,,nil,,T1589,1240#devenv,"50,446:23.42.177.50:80",0
,4608,postgres,Process/Start,e909262f067c9385f044b04b9b669651,admin,1652211266,5/11/2022 3:34,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5132&quot;,unknown,T1204.002,4248#unknown,4608#postgres,0
,1240,devenv,TcpIp/Send,db24f76a38bc8095d4ea7cdfbe79fedc,admin,1652211266,5/11/2022 3:34,192.168.0.110,"50,447",117.18.232.200,443,Nil,,,nil,,T1020,1240#devenv,"50,447:117.18.232.200:443",0
,1240,devenv,TcpIp/Recv,6e45558b00989f67e99de8cc9b16bc1a,admin,1652211266,5/11/2022 3:34,192.168.0.110,"50,447",117.18.232.200,443,Nil,,,nil,,T1589,1240#devenv,"50,447:117.18.232.200:443",0
,1832,postgres,Process/Start,a8111020b37ada34cc6ba6d42cea0f4b,admin,1652211326,5/11/2022 3:35,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5088&quot;,unknown,T1204.002,4248#unknown,1832#postgres,0
,6984,postgres,Process/Start,cd70e4e63107c326be03b36c073155ff,admin,1652211386,5/11/2022 3:36,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5272&quot;,unknown,T1204.002,4248#unknown,6984#postgres,0
,6392,postgres,Process/Start,12a8cc30ebf292aeb84ece29652d1159,admin,1652211446,5/11/2022 3:37,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,6392#postgres,0
,6164,postgres,Process/Start,00fb6a7a160460252d7cf93f84ae67c5,admin,1652211506,5/11/2022 3:38,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5080&quot;,unknown,T1204.002,4248#unknown,6164#postgres,0
,744,postgres,Process/Start,3b69034038ea8dcd5f712738761e98dd,admin,1652211566,5/11/2022 3:39,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,744#postgres,0
,3232,GoogleUpdate,TcpIp/Send,f81584af95af0b6e07494a053e4a2cbb,admin,1652211599,5/11/2022 3:39,192.168.0.110,"50,449",203.208.50.162,443,Nil,,,nil,,T1020,3232#GoogleUpdate,"50,449:203.208.50.162:443",0
,3232,GoogleUpdate,TcpIp/Recv,b0e35a3c1b9b94746cb9f3868486d540,admin,1652211599,5/11/2022 3:39,192.168.0.110,"50,449",203.208.50.162,443,Nil,,,nil,,T1589,3232#GoogleUpdate,"50,449:203.208.50.162:443",0
,3232,GoogleUpdate,TcpIp/Recv,70a5c4c54a3c749b0370fcda936bcd66,admin,1652211600,5/11/2022 3:40,192.168.0.110,"50,449",203.208.50.162,443,Nil,,,nil,,T1589,3232#GoogleUpdate,"50,449:203.208.50.162:443",0
,3232,GoogleUpdate,TcpIp/Send,e7ff920b2ac7d63bb4b37cfce4fa47d9,admin,1652211600,5/11/2022 3:40,192.168.0.110,"50,449",203.208.50.162,443,Nil,,,nil,,T1020,3232#GoogleUpdate,"50,449:203.208.50.162:443",0
,6532,postgres,Process/Start,7c5aa31a106ca082e121e81393892512,admin,1652211626,5/11/2022 3:40,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5176&quot;,unknown,T1204.002,4248#unknown,6532#postgres,0
,5432,postgres,Process/Start,3bacee9480e4f6082c6bd4c51944e8fa,admin,1652211686,5/11/2022 3:41,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5080&quot;,unknown,T1204.002,4248#unknown,5432#postgres,0
,5924,postgres,Process/Start,2a604db75114c6b94dd00db293e2fef0,admin,1652211746,5/11/2022 3:42,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,5924#postgres,0
,5444,postgres,Process/Start,a55a7749e31039685096d9ca3d08708d,admin,1652211806,5/11/2022 3:43,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5176&quot;,unknown,T1204.002,4248#unknown,5444#postgres,0
,6364,postgres,Process/Start,ecf0d28a18854855fcf7bfd4c70a9f50,admin,1652211866,5/11/2022 3:44,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5272&quot;,unknown,T1204.002,4248#unknown,6364#postgres,0
,1684,postgres,Process/Start,4926e26154a82c73fc7fbb91599ada18,admin,1652211926,5/11/2022 3:45,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5088&quot;,unknown,T1204.002,4248#unknown,1684#postgres,0
,6116,postgres,Process/Start,27f118cbb30e0249d5e9bd885fae5d04,admin,1652211986,5/11/2022 3:46,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5272&quot;,unknown,T1204.002,4248#unknown,6116#postgres,0
